,,,,,,
track #,0.0,,,,,
,,t,x,y,z,virtual
,,0.0,116.17857142857143,116.32142857142857,0.0,0.0
,,1.0,116.22222222222223,116.18518518518519,0.0,0.0
,,2.0,116.28571428571429,116.32142857142857,0.0,0.0
,,3.0,116.28571428571429,116.21428571428571,0.0,0.0
,,4.0,116.2,115.88,0.0,0.0
,,5.0,116.17857142857143,116.32142857142857,0.0,0.0
,,6.0,116.34615384615384,115.96153846153847,0.0,0.0
,,7.0,116.34482758620689,116.0,0.0,0.0
,,8.0,116.34482758620689,116.13793103448276,0.0,0.0
,,9.0,116.24137931034483,116.17241379310344,0.0,0.0
,,10.0,116.1923076923077,116.03846153846153,0.0,0.0
,,11.0,116.22222222222223,116.18518518518519,0.0,0.0
,,12.0,116.44827586206897,116.03448275862068,0.0,0.0
,,13.0,116.34482758620689,116.34482758620689,0.0,0.0
,,14.0,116.22222222222223,116.18518518518519,0.0,0.0
,,15.0,116.34482758620689,116.24137931034483,0.0,0.0
,,16.0,116.28571428571429,116.07142857142857,0.0,0.0
,,17.0,116.34482758620689,116.10344827586206,0.0,0.0
,,18.0,116.22222222222223,116.18518518518519,0.0,0.0
,,19.0,116.22222222222223,116.18518518518519,0.0,0.0
,,20.0,116.44827586206897,116.03448275862068,0.0,0.0
,,21.0,116.34482758620689,116.0,0.0,0.0
,,22.0,116.22222222222223,116.18518518518519,0.0,0.0
,,23.0,116.22222222222223,116.18518518518519,0.0,0.0
,,24.0,116.22222222222223,116.18518518518519,0.0,0.0
,,25.0,116.22222222222223,116.18518518518519,0.0,0.0
,,26.0,116.22222222222223,116.18518518518519,0.0,0.0
,,27.0,116.28571428571429,116.21428571428571,0.0,0.0
,,28.0,116.28571428571429,116.21428571428571,0.0,0.0
,,29.0,116.26923076923077,116.07692307692308,0.0,0.0
,,30.0,116.24137931034483,115.93103448275862,0.0,0.0
,,31.0,116.41379310344827,116.0,0.0,0.0
,,32.0,116.29629629629629,116.18518518518519,0.0,0.0
,,33.0,116.17857142857143,116.32142857142857,0.0,0.0
,,34.0,116.34482758620689,116.10344827586206,0.0,0.0
,,35.0,116.28571428571429,116.07142857142857,0.0,0.0
,,36.0,116.22222222222223,116.18518518518519,0.0,0.0
,,37.0,116.05,115.15,0.0,0.0
,,38.0,116.21428571428571,116.07142857142857,0.0,0.0
,,39.0,116.22222222222223,116.18518518518519,0.0,0.0
,,40.0,116.28571428571429,116.07142857142857,0.0,0.0
,,41.0,116.22222222222223,116.18518518518519,0.0,0.0
,,42.0,116.26923076923077,116.07692307692308,0.0,0.0
,,43.0,116.3,116.0,0.0,0.0
,,44.0,116.28571428571429,116.07142857142857,0.0,0.0
,,45.0,116.24137931034483,115.93103448275862,0.0,0.0
,,46.0,116.28571428571429,116.32142857142857,0.0,0.0
,,47.0,116.34482758620689,116.0,0.0,0.0
,,48.0,116.24137931034483,116.24137931034483,0.0,0.0
,,49.0,116.22222222222223,116.18518518518519,0.0,0.0
,,,,,,
track #,1.0,,,,,
,,t,x,y,z,virtual
,,0.0,64.0,4.0,0.0,0.0
,,1.0,64.1,6.05,0.0,0.0
,,2.0,64.0,10.0,0.0,0.0
,,3.0,63.72727272727273,12.5,0.0,0.0
,,4.0,62.391304347826086,16.217391304347824,0.0,0.0
,,5.0,59.47826086956522,19.391304347826086,0.0,0.0
,,6.0,59.76190476190476,19.61904761904762,0.0,0.0
,,7.0,57.75,21.75,0.0,0.0
,,8.0,57.5,22.727272727272727,0.0,0.0
,,9.0,61.47826086956522,25.608695652173914,0.0,0.0
,,10.0,62.61904761904762,29.523809523809526,0.0,0.0
,,11.0,62.52173913043478,33.391304347826086,0.0,0.0
,,12.0,62.5,36.77777777777778,0.0,0.0
,,13.0,62.608695652173914,38.52173913043478,0.0,0.0
,,14.0,62.59090909090909,40.63636363636363,0.0,0.0
,,,,,,
track #,2.0,,,,,
,,t,x,y,z,virtual
,,0.0,104.5,112.5,0.0,0.0
,,1.0,104.5,112.5,0.0,0.0
,,2.0,104.5,112.5,0.0,0.0
,,3.0,104.38461538461539,112.61538461538461,0.0,0.0
,,4.0,104.4,112.4,0.0,0.0
,,5.0,104.5,112.28571428571429,0.0,0.0
,,6.0,104.46153846153847,112.84615384615384,0.0,0.0
,,7.0,104.5,112.5,0.0,0.0
,,8.0,104.61538461538461,112.38461538461539,0.0,0.0
,,9.0,104.38461538461539,112.61538461538461,0.0,0.0
,,10.0,104.38461538461539,112.61538461538461,0.0,0.0
,,11.0,104.5,112.28571428571429,0.0,0.0
,,12.0,104.61538461538461,112.61538461538461,0.0,0.0
,,13.0,104.5,112.71428571428571,0.0,0.0
,,14.0,104.61538461538461,112.61538461538461,0.0,0.0
,,15.0,104.5,112.28571428571429,0.0,0.0
,,16.0,104.61538461538461,112.61538461538461,0.0,0.0
,,17.0,104.38461538461539,112.38461538461539,0.0,0.0
,,18.0,104.5,112.5,0.0,0.0
,,19.0,104.5,112.28571428571429,0.0,0.0
,,20.0,104.61538461538461,112.38461538461539,0.0,0.0
,,21.0,104.5,112.5,0.0,0.0
,,22.0,104.38461538461539,112.38461538461539,0.0,0.0
,,23.0,104.5,112.28571428571429,0.0,0.0
,,24.0,104.5,112.5,0.0,0.0
,,25.0,104.71428571428571,112.5,0.0,0.0
,,26.0,104.71428571428571,112.5,0.0,0.0
,,27.0,104.25,112.58333333333333,0.0,0.0
,,28.0,104.61538461538461,112.38461538461539,0.0,0.0
,,29.0,104.5,112.5,0.0,0.0
,,30.0,104.38461538461539,112.38461538461539,0.0,0.0
,,31.0,104.61538461538461,112.61538461538461,0.0,0.0
,,32.0,104.38461538461539,112.61538461538461,0.0,0.0
,,33.0,104.5,112.5,0.0,0.0
,,34.0,104.38461538461539,112.61538461538461,0.0,0.0
,,35.0,104.33333333333333,112.5,0.0,0.0
,,36.0,104.5,112.5,0.0,0.0
,,37.0,104.38461538461539,112.61538461538461,0.0,0.0
,,38.0,104.61538461538461,112.38461538461539,0.0,0.0
,,39.0,104.5,112.5,0.0,0.0
,,40.0,104.5,112.5,0.0,0.0
,,41.0,104.58333333333333,112.25,0.0,0.0
,,42.0,104.36363636363636,112.45454545454545,0.0,0.0
,,43.0,104.61538461538461,112.61538461538461,0.0,0.0
,,44.0,104.5,112.5,0.0,0.0
,,45.0,104.38461538461539,112.61538461538461,0.0,0.0
,,46.0,104.38461538461539,112.38461538461539,0.0,0.0
,,47.0,104.28571428571429,112.5,0.0,0.0
,,48.0,104.5,112.5,0.0,0.0
,,49.0,104.5,112.5,0.0,0.0
,,,,,,
track #,3.0,,,,,
,,t,x,y,z,virtual
,,9.0,52.76190476190476,25.61904761904762,0.0,0.0
,,10.0,49.391304347826086,28.47826086956522,0.0,0.0
,,11.0,48.63636363636363,29.636363636363637,0.0,0.0
,,12.0,45.77777777777778,32.5,0.0,0.0
,,13.0,42.5,34.27272727272727,0.0,0.0
,,14.0,39.72727272727273,37.5,0.0,0.0
,,,,,,
track #,4.0,,,,,
,,t,x,y,z,virtual
,,16.0,41.59090909090909,47.63636363636363,0.0,0.0
,,17.0,41.5,51.5,0.0,0.0
,,18.0,41.5,54.8,0.0,0.0
,,19.0,41.76190476190476,56.61904761904762,0.0,0.0
,,20.0,41.52173913043478,59.608695652173914,0.0,0.0
,,21.0,41.5,63.5,0.0,0.0
,,22.0,41.5,67.5,0.0,0.0
,,23.0,41.72727272727273,71.5,0.0,0.0
,,24.0,41.5,75.72727272727273,0.0,0.0
,,,,,,
track #,5.0,,,,,
,,t,x,y,z,virtual
,,21.0,59.75,72.25,0.0,0.0
,,22.0,59.25,76.75,0.0,0.0
,,23.0,59.391304347826086,78.47826086956522,0.0,0.0
,,24.0,59.5,79.72727272727273,0.0,0.0
,,25.0,59.52173913043478,79.3913043478261,0.0,0.0
,,,,,,
track #,6.0,,,,,
,,t,x,y,z,virtual
,,27.0,51.61904761904762,86.52380952380952,0.0,0.0
,,28.0,51.5,91.5,0.0,0.0
,,29.0,51.3,93.15,0.0,0.0
,,30.0,51.56521739130435,97.82608695652173,0.0,0.0
,,31.0,51.45454545454545,98.5,0.0,0.0
,,32.0,51.52173913043478,100.6086956521739,0.0,0.0
,,33.0,51.47826086956522,102.6086956521739,0.0,0.0
,,34.0,51.8,103.5,0.0,0.0
,,35.0,51.72727272727273,104.5,0.0,0.0
,,36.0,51.52173913043478,107.3913043478261,0.0,0.0
,,37.0,51.5,108.27272727272727,0.0,0.0
,,38.0,51.608695652173914,111.47826086956522,0.0,0.0
,,39.0,51.47826086956522,114.6086956521739,0.0,0.0
,,40.0,51.5,117.5,0.0,0.0
,,41.0,51.5,120.72727272727273,0.0,0.0
,,,,,,
track #,7.0,,,,,
,,t,x,y,z,virtual
,,45.0,108.47826086956522,39.391304347826086,0.0,0.0
,,46.0,108.6086956521739,43.47826086956522,0.0,0.0
,,47.0,108.3913043478261,47.52173913043478,0.0,0.0
,,48.0,108.52173913043478,51.391304347826086,0.0,0.0
,,49.0,108.27272727272727,55.5,0.0,0.0
